user_id,restaurant_id,rating,review_text
225,2760,5.0,Simulated review for Chill-Um Cafe based on koramangala_cafe_pub_goer persona.
225,5590,5.0,Simulated review for Liveat based on koramangala_cafe_pub_goer persona.
225,3791,4.5,Simulated review for Vasudev Adiga's based on koramangala_cafe_pub_goer persona.
225,4022,3.0,Simulated review for Rolls On Wheels based on koramangala_cafe_pub_goer persona.
225,6516,4.0,Simulated review for Baskin Robbins based on koramangala_cafe_pub_goer persona.
225,4779,4.5,Simulated review for Hotel Janatha based on koramangala_cafe_pub_goer persona.
225,295,5.0,Simulated review for Bootlegger based on koramangala_cafe_pub_goer persona.
225,11448,4.5,Simulated review for South Cool Point based on koramangala_cafe_pub_goer persona.
225,512,4.5,Simulated review for YORK St. based on koramangala_cafe_pub_goer persona.
225,7016,4.0,Simulated review for Cafe Coffee Day based on koramangala_cafe_pub_goer persona.
225,5739,4.5,Simulated review for Le ChÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©ri based on koramangala_cafe_pub_goer persona.
225,646,4.5,Simulated review for Bheema's based on koramangala_cafe_pub_goer persona.
225,8851,4.0,Simulated review for Clean Bowled based on koramangala_cafe_pub_goer persona.
225,3023,5.0,Simulated review for Tetto based on koramangala_cafe_pub_goer persona.
225,11122,3.0,Simulated review for Lakshmi Bhavan Vegetarian based on koramangala_cafe_pub_goer persona.
226,8836,4.5,Simulated review for Ice Magic based on indo_chinese_asian_seeker persona.
226,10327,4.5,Simulated review for Hyderabadi Biryani House based on indo_chinese_asian_seeker persona.
226,4566,4.5,Simulated review for Kitchen On Table based on indo_chinese_asian_seeker persona.
226,2655,4.5,Simulated review for Food Zone based on indo_chinese_asian_seeker persona.
226,7652,4.0,Simulated review for Shri Vinayaka Ice N Juice based on indo_chinese_asian_seeker persona.
226,5166,3.5,Simulated review for Havmor based on indo_chinese_asian_seeker persona.
226,2458,5.0,Simulated review for Shanghai Court based on indo_chinese_asian_seeker persona.
226,1115,4.0,Simulated review for Float Brewery based on indo_chinese_asian_seeker persona.
226,4004,5.0,Simulated review for Sagar Fast Food based on indo_chinese_asian_seeker persona.
226,5314,4.0,Simulated review for Shree Guru Sagar based on indo_chinese_asian_seeker persona.
226,11186,5.0,Simulated review for Chilli Park based on indo_chinese_asian_seeker persona.
226,1475,4.0,Simulated review for Domino's Pizza based on indo_chinese_asian_seeker persona.
226,7316,3.5,Simulated review for Banana Leaf based on indo_chinese_asian_seeker persona.
226,6086,3.5,Simulated review for Sangam Sweets based on indo_chinese_asian_seeker persona.
226,2725,4.5,Simulated review for Chettayees based on indo_chinese_asian_seeker persona.
226,424,4.0,Simulated review for Hyderabad Biryaani House based on indo_chinese_asian_seeker persona.
226,3427,4.5,Simulated review for Kevins Kitchen based on indo_chinese_asian_seeker persona.
226,10784,4.0,Simulated review for Chaai Resto based on indo_chinese_asian_seeker persona.
226,431,3.0,Simulated review for Ente Keralam based on indo_chinese_asian_seeker persona.
226,9246,3.5,Simulated review for Halli Mane Biriyani based on indo_chinese_asian_seeker persona.
226,10657,5.0,Simulated review for Curry Chatty Paradise based on indo_chinese_asian_seeker persona.
227,8722,3.5,Simulated review for Best based on luxury_fine_dine_gourmet persona.
227,2959,4.5,Simulated review for Patiala Lassi based on luxury_fine_dine_gourmet persona.
227,7623,3.5,Simulated review for Crispy Fried Chicken based on luxury_fine_dine_gourmet persona.
227,10618,4.5,Simulated review for Caramel Shake based on luxury_fine_dine_gourmet persona.
227,6354,5.0,Simulated review for Delhiciouss based on luxury_fine_dine_gourmet persona.
227,8086,3.5,Simulated review for Sultan Shah's Restaurant based on luxury_fine_dine_gourmet persona.
227,300,5.0,Simulated review for 154 Breakfast Club based on luxury_fine_dine_gourmet persona.
227,3600,3.5,Simulated review for High n Hungry based on luxury_fine_dine_gourmet persona.
227,10624,4.5,Simulated review for Power House Pitstsa based on luxury_fine_dine_gourmet persona.
227,7876,4.5,Simulated review for Cupcake Bliss based on luxury_fine_dine_gourmet persona.
227,341,4.5,Simulated review for Zero Mile Punjab based on luxury_fine_dine_gourmet persona.
227,5160,4.5,Simulated review for Cold Smith Ice Creams based on luxury_fine_dine_gourmet persona.
227,10324,4.0,Simulated review for INDULGE by InnerChef based on luxury_fine_dine_gourmet persona.
227,6667,4.5,Simulated review for Kasol Cafe based on luxury_fine_dine_gourmet persona.
227,10745,4.0,Simulated review for Hotel S Mom based on luxury_fine_dine_gourmet persona.
227,1993,4.5,Simulated review for Imperial Restaurant based on luxury_fine_dine_gourmet persona.
228,6238,3.5,Simulated review for Sri Krishna Kitchen based on south_indian_traditionalist persona.
228,9931,4.5,Simulated review for Suji's Kitchen based on south_indian_traditionalist persona.
228,9348,4.0,Simulated review for Adi's Cake N Cafe based on south_indian_traditionalist persona.
228,4964,4.5,Simulated review for Woodfire Biryani based on south_indian_traditionalist persona.
228,11842,4.0,Simulated review for Sai Abhiruchi based on south_indian_traditionalist persona.
228,10573,3.0,Simulated review for Malabar Kitchen based on south_indian_traditionalist persona.
228,269,3.5,Simulated review for Paradise based on south_indian_traditionalist persona.
228,3772,3.0,Simulated review for Biryani Hub based on south_indian_traditionalist persona.
228,7913,2.5,Simulated review for Squeez Juice Bars based on south_indian_traditionalist persona.
228,44,4.5,Simulated review for House Of Commons based on south_indian_traditionalist persona.
228,7519,5.0,Simulated review for Tasty Corner based on south_indian_traditionalist persona.
228,3559,3.5,Simulated review for Shudh based on south_indian_traditionalist persona.
228,5577,3.5,Simulated review for The French Loaf based on south_indian_traditionalist persona.
228,8961,3.5,Simulated review for Saha Cabin Bengali Hotel based on south_indian_traditionalist persona.
228,10220,4.0,Simulated review for Five Senses based on south_indian_traditionalist persona.
228,2182,5.0,Simulated review for Kesar Sweet Shop and Fast Food based on south_indian_traditionalist persona.
229,9542,4.5,Simulated review for 99 Udupi Veg based on luxury_fine_dine_gourmet persona.
229,11112,5.0,Simulated review for Pattikattan Biriyani based on luxury_fine_dine_gourmet persona.
229,3290,4.0,Simulated review for Ammi's Biryani based on luxury_fine_dine_gourmet persona.
229,11816,3.5,Simulated review for Vighnahara Juice Ville based on luxury_fine_dine_gourmet persona.
229,5037,4.0,Simulated review for Wow Momo based on luxury_fine_dine_gourmet persona.
229,4029,4.0,Simulated review for Basaveshwarnagar Dosa Corner based on luxury_fine_dine_gourmet persona.
229,7017,3.5,Simulated review for Ambur Biryani based on luxury_fine_dine_gourmet persona.
229,3900,4.0,Simulated review for Pizza Cart based on luxury_fine_dine_gourmet persona.
229,6222,4.5,Simulated review for By 2 Coffee based on luxury_fine_dine_gourmet persona.
229,8457,4.0,Simulated review for Burger Garden based on luxury_fine_dine_gourmet persona.
229,3126,3.5,Simulated review for Hunan King's based on luxury_fine_dine_gourmet persona.
229,9865,4.5,Simulated review for Rajeev Bakery & Juice based on luxury_fine_dine_gourmet persona.
229,12424,4.0,Simulated review for Bottle Genie based on luxury_fine_dine_gourmet persona.
229,4765,5.0,Simulated review for The Light House Restaurant based on luxury_fine_dine_gourmet persona.
230,1443,4.5,Simulated review for KFC based on koramangala_cafe_pub_goer persona.
230,7164,3.5,Simulated review for Oyalo based on koramangala_cafe_pub_goer persona.
230,12265,4.0,Simulated review for Andhra Taste based on koramangala_cafe_pub_goer persona.
230,7676,3.5,Simulated review for SGS Non Veg - Gundu Pulav based on koramangala_cafe_pub_goer persona.
230,4158,5.0,Simulated review for Tata Cha based on koramangala_cafe_pub_goer persona.
230,4658,2.5,Simulated review for Five Star Chicken based on koramangala_cafe_pub_goer persona.
230,11585,4.0,Simulated review for Gongura Biriyani House based on koramangala_cafe_pub_goer persona.
230,8855,4.0,Simulated review for Gam's Delicacy based on koramangala_cafe_pub_goer persona.
230,2833,5.0,Simulated review for Cafe @ Elanza based on koramangala_cafe_pub_goer persona.
230,3819,4.5,Simulated review for Sanchez Taqueria & Cantina based on koramangala_cafe_pub_goer persona.
230,1915,4.5,Simulated review for Shanghai Bistro based on koramangala_cafe_pub_goer persona.
230,7787,3.5,Simulated review for Pepper Pillar based on koramangala_cafe_pub_goer persona.
230,2042,3.0,Simulated review for Ammi's Biryani based on koramangala_cafe_pub_goer persona.
230,10072,5.0,Simulated review for Chill Magic based on koramangala_cafe_pub_goer persona.
230,6227,3.5,Simulated review for New Cool Joint based on koramangala_cafe_pub_goer persona.
230,8401,4.0,Simulated review for Pizza Joint Food Junction based on koramangala_cafe_pub_goer persona.
230,4752,5.0,Simulated review for Oregano Pizzeria based on koramangala_cafe_pub_goer persona.
230,9185,3.0,Simulated review for H3O based on koramangala_cafe_pub_goer persona.
230,3246,4.5,Simulated review for Amrutha Sweets based on koramangala_cafe_pub_goer persona.
230,10968,5.0,Simulated review for Happy Eats based on koramangala_cafe_pub_goer persona.
230,8748,4.0,Simulated review for Nebula based on koramangala_cafe_pub_goer persona.
230,10273,3.5,Simulated review for Chai Makhan based on koramangala_cafe_pub_goer persona.
230,3093,5.0,Simulated review for Not Just Waffles based on koramangala_cafe_pub_goer persona.
231,7625,4.5,Simulated review for Lassi Magic based on koramangala_cafe_pub_goer persona.
231,3283,4.0,Simulated review for Faasos based on koramangala_cafe_pub_goer persona.
231,7247,4.5,Simulated review for CakeZone based on koramangala_cafe_pub_goer persona.
231,2163,4.0,Simulated review for A 1 Pizza and Food based on koramangala_cafe_pub_goer persona.
231,1936,5.0,Simulated review for Mug N Bean based on koramangala_cafe_pub_goer persona.
231,6826,4.0,Simulated review for PiÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ±ata based on koramangala_cafe_pub_goer persona.
231,6812,4.0,Simulated review for Gulp The Pulp based on koramangala_cafe_pub_goer persona.
231,730,5.0,Simulated review for SlimSins Cafe based on koramangala_cafe_pub_goer persona.
231,7007,5.0,Simulated review for The Milkshake Theory based on koramangala_cafe_pub_goer persona.
231,10070,4.0,Simulated review for La Passion Cafe based on koramangala_cafe_pub_goer persona.
231,2583,3.0,Simulated review for Taco Bell based on koramangala_cafe_pub_goer persona.
231,2178,5.0,Simulated review for Nuts Over Salads Cafe based on koramangala_cafe_pub_goer persona.
231,1091,5.0,Simulated review for Chai Galli based on koramangala_cafe_pub_goer persona.
231,1351,4.5,Simulated review for Republic Of Noodles - Lemon Tree Hotel based on koramangala_cafe_pub_goer persona.
231,10993,4.5,Simulated review for Five Senses based on koramangala_cafe_pub_goer persona.
231,7683,3.5,Simulated review for Sri Venkateshwara Chat Centre based on koramangala_cafe_pub_goer persona.
231,11212,4.5,Simulated review for Fresh Lime Soda based on koramangala_cafe_pub_goer persona.
231,8876,4.5,Simulated review for Delicious Ice Cream Parlour based on koramangala_cafe_pub_goer persona.
231,9200,3.5,Simulated review for Wimpie based on koramangala_cafe_pub_goer persona.
231,11573,4.5,Simulated review for Slurpy Shakes based on koramangala_cafe_pub_goer persona.
232,2651,4.5,Simulated review for Salaam Sigri Rolls & Kebabs based on south_indian_traditionalist persona.
232,2657,4.0,Simulated review for Northern Route based on south_indian_traditionalist persona.
232,6155,5.0,Simulated review for Encyclofoodia based on south_indian_traditionalist persona.
232,11126,5.0,Simulated review for Davanagere Benne Dosa based on south_indian_traditionalist persona.
232,2453,5.0,Simulated review for Empire Restaurant based on south_indian_traditionalist persona.
232,9901,3.5,Simulated review for Innate based on south_indian_traditionalist persona.
232,11101,4.0,Simulated review for Cane Crussh based on south_indian_traditionalist persona.
232,5712,4.0,Simulated review for 1992 Chats - Space based on south_indian_traditionalist persona.
232,3855,3.5,Simulated review for Sbarro based on south_indian_traditionalist persona.
232,6305,3.5,Simulated review for Flavour of Himalaya based on south_indian_traditionalist persona.
232,6982,3.0,Simulated review for Al Habibi Restaurant based on south_indian_traditionalist persona.
233,3482,3.5,Simulated review for Hyderabad Darbar based on biryani_mughlai_enthusiast persona.
233,8320,3.5,Simulated review for Baker's Cafe based on biryani_mughlai_enthusiast persona.
233,1334,4.5,Simulated review for Fava Bistro based on biryani_mughlai_enthusiast persona.
233,3061,5.0,Simulated review for Aroma Fine Dine based on biryani_mughlai_enthusiast persona.
233,1062,4.0,Simulated review for Donne Biriyani House based on biryani_mughlai_enthusiast persona.
233,11590,5.0,Simulated review for Northern Flavour based on biryani_mughlai_enthusiast persona.
233,1605,5.0,Simulated review for Purani Dilli By Anand Sweets based on biryani_mughlai_enthusiast persona.
233,2360,3.5,Simulated review for Punjabi Tadka based on biryani_mughlai_enthusiast persona.
233,11073,4.5,Simulated review for Swad Now - The Biriyani Factory based on biryani_mughlai_enthusiast persona.
233,9436,3.0,Simulated review for Sultan's Creams & Faloodas based on biryani_mughlai_enthusiast persona.
233,5245,4.5,Simulated review for A2B - Adyar Ananda Bhavan based on biryani_mughlai_enthusiast persona.
233,8989,3.0,Simulated review for Grand Sweets & Snacks based on biryani_mughlai_enthusiast persona.
233,6874,3.5,Simulated review for Rolls On Wheel based on biryani_mughlai_enthusiast persona.
233,7422,2.5,Simulated review for Smoodys based on biryani_mughlai_enthusiast persona.
234,5451,4.5,Simulated review for Zayan Kabab Korner based on biryani_mughlai_enthusiast persona.
234,11778,5.0,Simulated review for A-1 Chicken Biriyani & Kababs based on biryani_mughlai_enthusiast persona.
234,1647,4.5,Simulated review for Paratha Singh based on biryani_mughlai_enthusiast persona.
234,2681,3.0,Simulated review for Pizza Hut based on biryani_mughlai_enthusiast persona.
234,559,5.0,Simulated review for Mavalli Tiffin Room (MTR) based on biryani_mughlai_enthusiast persona.
234,5581,3.5,Simulated review for Daal Roti based on biryani_mughlai_enthusiast persona.
234,1271,5.0,Simulated review for Funky Punjab based on biryani_mughlai_enthusiast persona.
234,9633,4.5,Simulated review for Punjabi Unplugged based on biryani_mughlai_enthusiast persona.
234,8752,4.5,Simulated review for S R Kabab Corner based on biryani_mughlai_enthusiast persona.
234,281,4.5,Simulated review for Wok Paper Scissors based on biryani_mughlai_enthusiast persona.
234,7091,4.0,Simulated review for LayerBite based on biryani_mughlai_enthusiast persona.
234,806,3.5,Simulated review for Delicacy based on biryani_mughlai_enthusiast persona.
234,11854,4.0,Simulated review for Hotel Brundavan based on biryani_mughlai_enthusiast persona.
234,609,5.0,Simulated review for Aaha Andhra based on biryani_mughlai_enthusiast persona.
234,11802,4.5,Simulated review for Gowdru Hatti Nati Style based on biryani_mughlai_enthusiast persona.
234,7391,3.0,Simulated review for Perch based on biryani_mughlai_enthusiast persona.
234,11890,3.0,Simulated review for Chocolate Junction based on biryani_mughlai_enthusiast persona.
235,5010,3.0,Simulated review for Donne Biryani House based on south_indian_traditionalist persona.
235,9611,3.5,Simulated review for Grahaira based on south_indian_traditionalist persona.
235,9837,4.0,Simulated review for Mithai Ghar based on south_indian_traditionalist persona.
235,4719,4.5,Simulated review for Happy Days based on south_indian_traditionalist persona.
235,12250,4.0,Simulated review for Palahaaram based on south_indian_traditionalist persona.
235,11602,4.5,Simulated review for Hotel Udupi Sagar based on south_indian_traditionalist persona.
235,3427,4.0,Simulated review for Kevins Kitchen based on south_indian_traditionalist persona.
235,11712,5.0,Simulated review for Sindhu Hotel based on south_indian_traditionalist persona.
235,9356,4.0,Simulated review for New Prashanth Hotel based on south_indian_traditionalist persona.
235,5746,5.0,Simulated review for Chai & Kadi based on south_indian_traditionalist persona.
235,7697,5.0,Simulated review for Chaithanya Xpress based on south_indian_traditionalist persona.
235,9700,4.0,Simulated review for House Of Candy based on south_indian_traditionalist persona.
236,3235,5.0,Simulated review for Haute based on koramangala_cafe_pub_goer persona.
236,6883,3.5,Simulated review for Upahar Banashree based on koramangala_cafe_pub_goer persona.
236,6591,2.5,Simulated review for Jayanthi Sagar based on koramangala_cafe_pub_goer persona.
236,4262,4.5,Simulated review for Apsara Ice Cream based on koramangala_cafe_pub_goer persona.
236,4816,5.0,Simulated review for Cafe of Joy based on koramangala_cafe_pub_goer persona.
236,1296,4.5,Simulated review for Rashtrakutas based on koramangala_cafe_pub_goer persona.
236,1771,5.0,Simulated review for Brooks 37 based on koramangala_cafe_pub_goer persona.
236,10119,4.5,Simulated review for Fine Food Court based on koramangala_cafe_pub_goer persona.
236,2454,4.5,Simulated review for Brahmins' Thatte Idli based on koramangala_cafe_pub_goer persona.
236,7420,3.5,Simulated review for Sudhir Vada Pav & Paratha Center based on koramangala_cafe_pub_goer persona.
236,9369,3.0,Simulated review for Swadd Kitchen based on koramangala_cafe_pub_goer persona.
236,10684,4.5,Simulated review for Sugar Dust - Dessert Amore based on koramangala_cafe_pub_goer persona.
236,1525,5.0,Simulated review for Fusion Theory based on koramangala_cafe_pub_goer persona.
236,7915,4.0,Simulated review for Savours based on koramangala_cafe_pub_goer persona.
236,12324,5.0,Simulated review for Krishu Juice Centre based on koramangala_cafe_pub_goer persona.
236,9838,4.5,Simulated review for The Food Therapy based on koramangala_cafe_pub_goer persona.
237,6140,3.5,Simulated review for Desi Chinese kitchen based on biryani_mughlai_enthusiast persona.
237,215,4.5,Simulated review for Art of Delight based on biryani_mughlai_enthusiast persona.
237,11555,3.5,Simulated review for Baskiin's Rabbin based on biryani_mughlai_enthusiast persona.
237,10286,5.0,Simulated review for 9 Bowls based on biryani_mughlai_enthusiast persona.
237,5837,4.5,Simulated review for Joon Restaurant based on biryani_mughlai_enthusiast persona.
237,5982,3.5,Simulated review for Taste of Bihar based on biryani_mughlai_enthusiast persona.
237,11087,3.5,Simulated review for Taste Of Andhra based on biryani_mughlai_enthusiast persona.
237,10648,4.5,Simulated review for Halli Mane Hotel based on biryani_mughlai_enthusiast persona.
237,2584,4.5,Simulated review for Nomadic Tandoor based on biryani_mughlai_enthusiast persona.
237,6636,4.5,Simulated review for Bhajanka's Restaurant based on biryani_mughlai_enthusiast persona.
237,3440,4.5,Simulated review for Amma's Pastries based on biryani_mughlai_enthusiast persona.
237,4743,3.5,Simulated review for New Prashanth Hotel based on biryani_mughlai_enthusiast persona.
237,7647,4.5,Simulated review for Al Diwan Biryanis And More based on biryani_mughlai_enthusiast persona.
237,10999,4.5,Simulated review for Krishna Food & Chats based on biryani_mughlai_enthusiast persona.
237,5312,5.0,Simulated review for Uma Ki Rasoi based on biryani_mughlai_enthusiast persona.
237,303,4.5,Simulated review for Rural Blues based on biryani_mughlai_enthusiast persona.
238,6667,4.5,Simulated review for Kasol Cafe based on indo_chinese_asian_seeker persona.
238,10938,3.5,Simulated review for Sherin Ice Palace based on indo_chinese_asian_seeker persona.
238,4940,3.0,Simulated review for Cafe Coffee Day based on indo_chinese_asian_seeker persona.
238,12472,4.5,Simulated review for Shrawan Restaurant based on indo_chinese_asian_seeker persona.
238,4920,3.0,Simulated review for Breadworks based on indo_chinese_asian_seeker persona.
238,6698,4.0,Simulated review for Myrasoiya.com based on indo_chinese_asian_seeker persona.
238,8330,4.0,Simulated review for Al-Madina based on indo_chinese_asian_seeker persona.
238,3378,5.0,Simulated review for Messy's based on indo_chinese_asian_seeker persona.
238,3802,4.0,Simulated review for Ammus Hot N Cool based on indo_chinese_asian_seeker persona.
238,4887,5.0,Simulated review for Swathi Restaurant based on indo_chinese_asian_seeker persona.
238,9724,4.0,Simulated review for Samosa Singh based on indo_chinese_asian_seeker persona.
238,4206,3.5,Simulated review for Rolls On Wheels based on indo_chinese_asian_seeker persona.
238,3639,4.5,Simulated review for Yummy Punjabi based on indo_chinese_asian_seeker persona.
238,819,4.0,Simulated review for Hara Fine Dine based on indo_chinese_asian_seeker persona.
238,2161,5.0,Simulated review for Leon's Take Away based on indo_chinese_asian_seeker persona.
238,9390,3.5,Simulated review for Davanagere Bene Dosa Hotel based on indo_chinese_asian_seeker persona.
238,5936,5.0,Simulated review for Angiie's Cafe based on indo_chinese_asian_seeker persona.
239,7965,4.5,Simulated review for Delhi Biryani Cafe based on budget_tech_student persona.
239,5906,4.5,Simulated review for Mongolian Kitchen based on budget_tech_student persona.
239,10603,4.5,Simulated review for sCoolMeal based on budget_tech_student persona.
239,6234,4.0,Simulated review for Hotel Masti based on budget_tech_student persona.
239,11411,4.5,Simulated review for The Tasty Food based on budget_tech_student persona.
239,7418,2.0,Simulated review for Keventers based on budget_tech_student persona.
239,6952,2.5,Simulated review for Me And My Cake based on budget_tech_student persona.
239,10368,4.5,Simulated review for Kombo King based on budget_tech_student persona.
239,6596,4.0,Simulated review for Maa Durga Fast Food based on budget_tech_student persona.
239,10830,4.0,Simulated review for MK Dabbawala based on budget_tech_student persona.
239,1942,3.5,Simulated review for Pallavi North Indian Veg Restaurant based on budget_tech_student persona.
239,9263,4.0,Simulated review for The Hyderbadi Chefs based on budget_tech_student persona.
240,1243,5.0,Simulated review for Shanghai Court based on north_indian_family_diner persona.
240,11149,3.5,Simulated review for Peril Enthirikkunnu based on north_indian_family_diner persona.
240,3267,4.0,Simulated review for Chatora based on north_indian_family_diner persona.
240,11481,4.0,Simulated review for Hatti Kaapi based on north_indian_family_diner persona.
240,3397,4.5,Simulated review for Davanagere Benne Dose based on north_indian_family_diner persona.
240,1351,4.5,Simulated review for Republic Of Noodles - Lemon Tree Hotel based on north_indian_family_diner persona.
240,8360,4.0,Simulated review for Thanco's Natural Ice Cream based on north_indian_family_diner persona.
240,5990,5.0,Simulated review for Jodhpur Sweets based on north_indian_family_diner persona.
240,10052,3.5,Simulated review for AB Cafe based on north_indian_family_diner persona.
240,2970,5.0,Simulated review for Ujwal Restaurant based on north_indian_family_diner persona.
240,7934,4.0,Simulated review for Friend's Kitchen based on north_indian_family_diner persona.
240,1086,4.0,Simulated review for A2B - Adyar Ananda Bhavan based on north_indian_family_diner persona.
240,9323,3.5,Simulated review for Slice of Spice based on north_indian_family_diner persona.
240,1849,4.5,Simulated review for Ruchi Sagar based on north_indian_family_diner persona.
241,4586,4.5,Simulated review for Mota Bawarchi based on budget_tech_student persona.
241,11526,4.0,Simulated review for Tarbouche based on budget_tech_student persona.
241,1144,4.0,Simulated review for 9D Foods based on budget_tech_student persona.
241,2194,4.5,Simulated review for Chefeana based on budget_tech_student persona.
241,700,4.0,Simulated review for Chetty's Corner based on budget_tech_student persona.
241,497,3.5,Simulated review for Xtreme Sports Bar based on budget_tech_student persona.
241,10098,5.0,Simulated review for Choice Bakery based on budget_tech_student persona.
241,2561,4.0,Simulated review for Not Just Parathas based on budget_tech_student persona.
241,912,4.0,Simulated review for BOX8- Desi Meals based on budget_tech_student persona.
241,639,4.5,Simulated review for Hotel Fanoos based on budget_tech_student persona.
241,7458,3.0,Simulated review for 360 Atoms Restaurant And Cafe based on budget_tech_student persona.
241,11386,3.5,Simulated review for Mota Bawarchi based on budget_tech_student persona.
241,3547,3.0,Simulated review for Palki Restaurant based on budget_tech_student persona.
241,12116,4.0,Simulated review for RJ Tiffin Service based on budget_tech_student persona.
241,3985,4.5,Simulated review for I Cool based on budget_tech_student persona.
242,8499,4.0,Simulated review for RPS Food Corner based on biryani_mughlai_enthusiast persona.
242,4387,3.5,Simulated review for EggFactor - Street House based on biryani_mughlai_enthusiast persona.
242,4180,4.5,Simulated review for Tiwari's based on biryani_mughlai_enthusiast persona.
242,10997,4.5,Simulated review for New Swathi Family Restaurant based on biryani_mughlai_enthusiast persona.
242,255,5.0,Simulated review for Boho based on biryani_mughlai_enthusiast persona.
242,2033,4.5,Simulated review for Kitchens@BTM based on biryani_mughlai_enthusiast persona.
242,10607,4.0,Simulated review for Garage Food Company based on biryani_mughlai_enthusiast persona.
242,7749,3.5,Simulated review for New Grand Restaurant based on biryani_mughlai_enthusiast persona.
242,12467,5.0,Simulated review for Get Grilled based on biryani_mughlai_enthusiast persona.
242,7479,4.5,Simulated review for Food Dig based on biryani_mughlai_enthusiast persona.
242,7019,3.5,Simulated review for Chung Wah based on biryani_mughlai_enthusiast persona.
242,3468,3.5,Simulated review for Amma's Pastries based on biryani_mughlai_enthusiast persona.
242,875,3.5,Simulated review for Zhang's - Chinese Restaurant based on biryani_mughlai_enthusiast persona.
242,12465,3.5,Simulated review for Hotel Devika based on biryani_mughlai_enthusiast persona.
242,9655,4.5,Simulated review for Foody's Lane based on biryani_mughlai_enthusiast persona.
243,3349,4.5,Simulated review for Starbucks based on luxury_fine_dine_gourmet persona.
243,9229,3.5,Simulated review for Tasty Fast Food based on luxury_fine_dine_gourmet persona.
243,12433,5.0,Simulated review for Shahi Hyderabadi Dum Biryani based on luxury_fine_dine_gourmet persona.
243,3476,4.5,Simulated review for Sagar based on luxury_fine_dine_gourmet persona.
243,11061,4.0,Simulated review for Kulhad Junction based on luxury_fine_dine_gourmet persona.
243,5357,4.0,Simulated review for Lemon Krust based on luxury_fine_dine_gourmet persona.
243,3819,5.0,Simulated review for Sanchez Taqueria & Cantina based on luxury_fine_dine_gourmet persona.
243,904,5.0,Simulated review for Moti Mahal Delux based on luxury_fine_dine_gourmet persona.
243,746,4.5,Simulated review for Sriracha based on luxury_fine_dine_gourmet persona.
243,2515,5.0,Simulated review for Faasos based on luxury_fine_dine_gourmet persona.
243,1154,5.0,Simulated review for Grow Fit based on luxury_fine_dine_gourmet persona.
243,1320,5.0,Simulated review for Suchithra Biryani House based on luxury_fine_dine_gourmet persona.
243,11770,5.0,Simulated review for Shandys-The Beer Cocktail Hub based on luxury_fine_dine_gourmet persona.
243,11421,4.5,Simulated review for DIET Cravers based on luxury_fine_dine_gourmet persona.
244,9790,3.5,Simulated review for Swaadam Biryanis based on koramangala_cafe_pub_goer persona.
244,8733,3.5,Simulated review for Momo Jojo based on koramangala_cafe_pub_goer persona.
244,1472,4.5,Simulated review for Hello Resto-Pub based on koramangala_cafe_pub_goer persona.
244,7031,3.5,Simulated review for MK Dabbawala based on koramangala_cafe_pub_goer persona.
244,4642,4.5,Simulated review for KAARA BY THE LAKE based on koramangala_cafe_pub_goer persona.
244,1964,3.5,Simulated review for Imperial Restaurant based on koramangala_cafe_pub_goer persona.
244,853,5.0,Simulated review for Cafe Pink Pajamas based on koramangala_cafe_pub_goer persona.
244,7303,3.5,Simulated review for Panda Foods based on koramangala_cafe_pub_goer persona.
244,8225,4.5,Simulated review for Cakes Wagon based on koramangala_cafe_pub_goer persona.
244,12250,4.5,Simulated review for Palahaaram based on koramangala_cafe_pub_goer persona.
244,8283,4.0,Simulated review for Kyakhanahai based on koramangala_cafe_pub_goer persona.
244,8200,3.5,Simulated review for Naina Nand Food Express based on koramangala_cafe_pub_goer persona.
244,2884,4.0,Simulated review for Bangalore Agarwal Bhavan based on koramangala_cafe_pub_goer persona.
244,3053,5.0,Simulated review for Pabrai's Fresh & Naturelle Icecreams based on koramangala_cafe_pub_goer persona.
244,3063,4.0,Simulated review for 3 Leafs based on koramangala_cafe_pub_goer persona.
244,3227,5.0,Simulated review for Health Gourmet based on koramangala_cafe_pub_goer persona.
245,10906,4.0,Simulated review for Sri Gajanana Fruit Juice Center based on budget_tech_student persona.
245,9340,3.5,Simulated review for Bake The Cake based on budget_tech_student persona.
245,8929,4.5,Simulated review for Tiwari's Ghee Paratha and Chats based on budget_tech_student persona.
245,7785,3.5,Simulated review for Sattvic based on budget_tech_student persona.
245,7577,4.0,Simulated review for Donne Biryani & Kabab Corner based on budget_tech_student persona.
245,9499,3.5,Simulated review for The Iris Kafe based on budget_tech_student persona.
245,110,4.0,Simulated review for 1131 Bar + Kitchen based on budget_tech_student persona.
245,4269,3.5,Simulated review for Kailash Parbat based on budget_tech_student persona.
245,5981,3.5,Simulated review for Juice Shop based on budget_tech_student persona.
245,10454,4.0,Simulated review for Royal Fast Food based on budget_tech_student persona.
245,8512,3.0,Simulated review for Punjabi Tadka based on budget_tech_student persona.
245,11041,3.5,Simulated review for Jiffy Fast Food based on budget_tech_student persona.
246,11555,4.5,Simulated review for Baskiin's Rabbin based on north_indian_family_diner persona.
246,4032,4.0,Simulated review for Sangam Sweets based on north_indian_family_diner persona.
246,183,5.0,Simulated review for Milano Ice Cream based on north_indian_family_diner persona.
